platform,app,app_id,play_store_url,review_id,user_name,rating,text,language,date,thumbs_up,replied
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12420358137,hhhhhhhhhbbbhgf,1,الرياض — الكاش باك عندهم اكبر كذبه نصيحه لاحد يحمل,ar,2025-03-14T11:54:02-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12418671718,Abo Trurkie,5,بنك ممتاز — بنكي الأول صاحب افضل خدمات,ar,2025-03-14T03:01:39-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12418190838,Turki_994,1,غير جيد — البرنامج صار من اسوء من قبل حتى لا يمكنني الدخول .,ar,2025-03-13T23:15:53-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12417731543,Alreem5064,1,سييي جدا — بصراحه نصب والاحتيال يخلون واحد يحط فلوسه واخر شي يسكرون حساب ولا يردون عليك,ar,2025-03-13T19:37:58-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12417390635,Sattam ??,1,. — التطبيق بعد التحديث صار سيئ جداً,ar,2025-03-13T17:23:47-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12416929200,Abud7em 77,1,السعودية — كان التطبيق جميل جداً كل شي يعطيك كاش باك لكن الان الكاش باك محدود جداً على تجار محددين عندي سجنتشر ولكن لن اجدد دفع الرسوم  . فيه محافظ افضل بكثير من وضعه الحالي لكن سابقا كان افضل محفظة اتمنى يرجعون مثل اول,ar,2025-03-13T14:24:39-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12416729388,adjkfxhjgfch,1,التطبيق بيهنج ويعلق ويفصل لحاله — التطبيق بيهنج ويعلق ويفصل لحاله,ar,2025-03-13T13:11:05-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12416470947,fedd098,1,يعلق كثير عند الدخول — يعلق كثير ارجو حلهااا,ar,2025-03-13T11:39:59-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12416372450,ik5m,1,تغيير اللغة كل مره تدخل التطبيق — فيه مشكله باللغة تتغير للإنجليزية كل مادخل التطبيق واسترداد المدفوعات الحكوميه لاتعمل باللغة العربية,ar,2025-03-13T11:05:35-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12413946992,Connect hrk,1,Pathetic App and service — App doesn’t work and contactting customer care is 24*7 is useless because even on 100 calls on different day and time they don’t attend. Had no choice but to empty wallet and delete the app.,en,2025-03-12T19:20:52-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12412766792,ابر فيصل,1,يعلق واجد — انا اكثر واحد يستخدمه سي,ar,2025-03-12T11:48:40-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12405401371,bdhdjdjdjdjdjdjd,5,Junzaar — Easy to handle and fast processing,en,2025-03-10T12:12:43-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12402723180,YOUSSEF ALASSERI,3,ksa — بعد التحديث صار بطي ويطلعك كثير ويحول اللغه من حاله اتمنى الاصلاح كل عمليات على التطبيق ارجو الاصلاح,ar,2025-03-09T18:57:40-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12401877250,Ashraf_Mech,5,Ultimately Satisfying — Quick and easy transaction,en,2025-03-09T13:32:33-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12399908479,hgjvjvnvhj,5,"شكرا — شكرًا لكم 
خدماتكم سهلة",ar,2025-03-09T03:00:34-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12396169766,علووووش ٢٠٠٤,5,Wonderful app — Seamless dealing,en,2025-03-08T04:17:09-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12392996134,قاسم السلمي,5,بطل — بطل,ar,2025-03-07T08:37:29-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12391721102,Omar14840,3,"يوجد تعليق — التطبيق يهنق  او يتجمد  بشكل متكرر الرجاء اصلاح المشكلة  واصلاح اللغات 
وشكرا",ar,2025-03-07T01:49:09-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12391551199,اشرف الحارثي,5,مكة المكرمة العزيزية — استخدمه باستمرار ممتاز,ar,2025-03-07T00:34:07-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12390520559,salman-123,5,. — Smooth and great UX/UI design,en,2025-03-06T17:06:33-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12389254453,c. cccc c. c.,5,Really Good — i like this app it’s so good i do recommend it,en,2025-03-06T09:26:27-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12385689181,Youssef1999/2,5,سهولة استخدام التطبيق — التحديث الجديد سلس وجميل,ar,2025-03-05T10:47:25-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12383550169,علي ZR,1,"التطبيق سيىء جدآ — 1. التحديث سيئ جدآ .
2. لتطبيق يعلق كثير ويطلعني فجأه اثناء اجراء  اي عملية .
3. لايمكنني تغيير اللغه الى العربيه ( اثناء تغيير اللغة يتقفل التطبيق فجأه)
يوجد مشكله في التطبيق الرجاء اصلاح الاخطاء واصدار نسخة جديده من التطبيق",ar,2025-03-04T21:40:03-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12380630271,ابراهيم زين,5,تطبيق جميل — تطور جميل يشكر عليه,ar,2025-03-04T03:53:36-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12377153679,Sulaiman31,1,Worst customer service ever — They never answered my calls. I have made many calls in different times and days. They keep me waiting on the line for more than 10 minutes without answering.,en,2025-03-03T05:25:00-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12376269950,Ahmedmutiri,5,الرياض — سهل و سلس,ar,2025-03-02T23:37:32-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12375182030,Fastm6,2,التطبيق مقلتش — كل ما أجي اسوي تحويل واختار سبب التحويل يطرني من التطبيق بالله حاولوا تحلوا ذي المشكلة في اقرب وقت. جوالي آيفون ١٦ وآخر تحديث وعامل كل التحديثات وشكرا لكم,ar,2025-03-02T15:44:31-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12374035562,فيصل للبدر,5,مايحول لغة عربي — التطبيق مايتحول لغة عربيه اذا جيت اغير اللغه يقفل التطبيق كامل !!!,ar,2025-03-02T09:08:59-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12373217218,ابوالفارس,5,الانماء بي — تطبيق ممتاز ورائع ويعمل بكل سلاسه ويحتوي على جميع الخدمات والخانات التي يحتاجها الانسان في تعاملاته اليوميه يطور من نفسه بكل اناقه انصح به لبنك يحترم نفسه ويحترم عملاءه .,ar,2025-03-02T05:14:38-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12373215627,تااععنزدب,5,تجربتي — تطبيق اكثر من رائع ويوفر اعلى كاش باك,ar,2025-03-02T05:14:08-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12372884524,Asif roman khan,1,"Payment is stuck — When i try to send money the app closes after sending i still didn't receive my amount in my indian bank account after more than 1 day , they dont answer the calls when you try to complain ,",en,2025-03-02T03:25:56-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12372876470,Alaa Fahmi,1,Apps close when i press on any option — Last update very bad every min app closed,en,2025-03-02T03:23:02-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12368921298,A.....13,1,يحتاج صيانه — يعلق اكثر الاحيان تطبيق غير مفيد,ar,2025-03-01T04:50:58-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12368162518,Zeegarkhan,4,"New feature Price calculator in not working — While using App through Iphone. New added feature “Price calculator “ is not working not able to select country, currency etc.",en,2025-03-01T00:27:58-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12367248098,H.Moazamy,1,التطبيق سئ موخرا — التطبيق لا يعمل بصوره جيده,ar,2025-02-28T18:30:47-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12366629034,عبدالله الغامدي ( ابو اسامه ),3,لا يدعم اللغة العربية — للاسف التحديث الاخير لايدعم اختيار اللغة العربية !!!,ar,2025-02-28T14:51:06-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12365340408,Muhammed ElHelaly,1,Buggy application — عبارة عن مجموعة كبيرة من الbugs اتجمعت جوا تطبيق,ar,2025-02-28T07:41:58-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12364856637,ليل🌙,1,التحديث الجديد❌ — حدثو التطبيق وقللو نسبة الاسترداد النقدي,ar,2025-02-28T05:26:30-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12364564460,SHIBIN MUNDACKAL,5,Excellent — Excellent app with good UI and good international rates also,en,2025-02-28T03:59:09-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12364464938,Lavena_2,1,"مشكلة اللغه العربية بالتحديث الجديد ! — اول ماحدثت التطبيق شغال تمام باللغة الإنجليزية, بس لما جيت احوله للعربي تفاجئت الخط صغير جدًا << جهازي ايباد.
*تحديث: خاصية حاسبة الاسعار (صفحه التحويل الدولي) لاتعمل !!",ar,2025-02-28T03:25:46-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12361233572,امجد الحهني,1,سيى — الكاش باك ما يجي اول بي اول التطبيق يعلق بي بصمة الوجه كل مره تتغير اللغه بعد كل عملية تسجيل دخول ما يتحدث الرصيد الى بعد ما تحدف الصفحة وتفتحها تاني,ar,2025-02-27T06:47:00-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12360161185,rj321098,1,Crashing — If you click the purpose of remittance it will crash the app,en,2025-02-27T00:28:16-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12359104495,أنس بن محمد 🤎 .,5,ɵ̷̥̥᷄ˬɵ̷̥̥᷅ . — اقسم بالله اطلق محفظه صراحه سريعه ف كل المعاملات ماشاءلله 🤍 .,ar,2025-02-26T16:46:36-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12357214860,199انا,5,متميزين — افضل محفضة سرعه وسهوله جدا,ar,2025-02-26T05:53:31-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12355380281,Abdulkarim A,1,التطبيق لا يعمل ؟ — الى الأن التطبيق لا يعمل بعد التحديث فية مشاكل في اللغة العربية والإنجليزية,ar,2025-02-25T17:33:51-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12353351513,Mclovin963,5,Best design — I want to thank the designer for the amazing interface,en,2025-02-25T05:44:51-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12353240453,Alishka305,1,استخدام سيء جدًا — تطبيق سيء جدً يعلق كثير ولايوجد تطوير لااعلم ماذا يفعل الموظفون هناك,ar,2025-02-25T05:11:55-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12352509897,kannan323,4,Please fix the issue — Today (25/2/2025) transfer amount to india. When i click the button to transfer the app closed automatically. And i was receiving SMS like amount transfer to deposit. But am waiting for confirmation from India for receiving. Please fix this issue ASAP,en,2025-02-25T00:44:50-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12352462145,medo294,5,يحدث كرش داون — السلام عليكم. يعطيكم العافية التطبيق والخدمة رائعة جدا. بس ملاحظ بعد التحديث الاخير عندما اريد تحويل عن طريق ويسترن يونيون وبعد صفحة التحذير من الاحتيال التي تظهر كرسالة  يتقفل التطبيق من نفسه وما اقدر اكمل الاجراء. ارجو سرعة حل المشكلة,ar,2025-02-25T00:22:53-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12352261203,Waeluoy,5,"🫶🏻 — غني عن التعريف 
خدمات جبارة 
كل الشكر والتقدير",ar,2025-02-24T22:48:23-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12341216929,Abu__Salman,1,للاسف النسخة القديمة افضل — التطبيق غير مستقر ينطفئ فجأة قبل انتهاء العملية - سوف تضطر الى تغيير اللغة في كل مرة لان التطبيق يغيرها دون طلب من المستخدم - الألوان والخطوط تعيسة - القوائم المنسدلة تتجاوز حدود الشاشة دون القدرة على  تحريكها للاسفل,ar,2025-02-22T04:26:14-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12339995204,Abou_Faisal,5,"التغيير — المحفظة ممتازة وينقصها 
تغيير رقم الجوال من نفس المحقظة",ar,2025-02-21T20:27:20-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12339914992,Niloy9009,5,very good apps — Good,en,2025-02-21T19:54:59-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12338344056,alMajlees,5,سهل وسريع — سهولة استخدام التطبيق وتوفر مزايا كثيره,ar,2025-02-21T10:11:46-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12333389951,Ashqaljnoob,1,انهيار التطبيق — التطبيق يحصل له انهيار في بعض الخيارات اتمنى العمل على اصلاحه,ar,2025-02-20T05:07:45-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12332545733,Abo.Mohab,1,التطبيق القديم افضل — التطبيق القديم افضل,ar,2025-02-19T23:52:53-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12330272667,Elbashadoc,5,Professional application   Sounds good — I like it,en,2025-02-19T09:09:10-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12328461343,Orkidz2024,5,Very  Useful — Good service and low charge for sending money,en,2025-02-18T22:44:17-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12327215016,مياح الشميري,5,رهيب — جميل جداً. يتبقى تكبير النصوص بعض الشيء.,ar,2025-02-18T14:00:32-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12325264699,Azzoz.,1,Yemni transfers — Yemni transfers,en,2025-02-18T03:21:44-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12324534407,Ali Al-Omran,5,"The Best E-Wallet — AlinmaPay became the best E-Wallet in Saudi. Fast, secure, No add money limit, Great cash back and no fees.
Thanks a lot.",en,2025-02-17T21:58:53-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12319834499,صالح بن محمد السليمان,5,محفظة رقمية سهله ومريحة — برنامج سهل وتسدد فواتيرك وتحويلات بطل,ar,2025-02-16T16:23:18-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12317946909,DaDo2020,5,شكرا لكم — حرفيا ماادفع واشتري الا فيها ومنها باستفيد من الكاش باك,ar,2025-02-16T06:12:53-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12317232109,Eng.NawafYousef,5,Fast and easy — I can charge it with my master card using apple pay and pay my bills with SADAD very fast and easy 👍🏻,en,2025-02-16T02:10:48-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12307974768,تللب.,1,معلق اخس تطبيق — اخس تطبيق يور باي احسن منه,ar,2025-02-13T17:13:49-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12307364938,rafeef992,5,ممتاز وسلس — رائع بعد التغيير صاير أسرع وأسهل,ar,2025-02-13T13:11:16-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12304660659,Aalsarheed,5,تصميم رائع — اعجبني التصميم والالوان وتوزيع الخيارات مما يسهل استخدام البرنامج,ar,2025-02-12T20:43:42-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12303160794,حاتم بن أحمد,1,مشاكل كثيره بالتحديث الاخير — يوجد مشكله في تغيير اللغه،  اللغه تكون عربيه تدخل التطبيق كل شي انجليزي واذا تبي تغير اللغه ما تقدر من داخل التطبيق لازم تطلع وتغير اللغه لانجليزي قبل تحط رمز الدخول  وبعدها ترجع تحطه عربي وتحط رمز الدخول ويضبط معاك وكل مره ندخل التطبيق لازم تسوي كذا والمشكله الثانيه لما تبي تحول ما تقدر تحط خيار الاهل والاصدقاء كل ما تنزل يرجعك فوق ثاني فتحط مصاريف دراسيه او اي خيار ثاني غصبا عنك مو برضاك,ar,2025-02-12T10:56:23-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12302436790,Abdullah Msr,3,اضافة تصميم جديد بالوضع الليلي Dark لراحة العين وتقليل استهلاك البطارية — اضافة تصميم جديد بالوضع الليلي اللون الاسود او الرمادي الغامق ( Dark ) لراحة العين وتقليل استهلاك البطارية,ar,2025-02-12T07:12:17-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12301763425,Inma customer,5,Thanks for the update — The latest version is way better faster and smoother,en,2025-02-12T03:46:24-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12301609720,Rayan Saqeeb,1,"Bad app — It’s take long time to refund our own money if its stuck, and also i’ve faced iqama renewal issues my iqama validity is one year and in app it always shows require to renew iqama need to fix this bugs. Kindly look into it.",en,2025-02-12T02:49:33-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12301524820,F. Alsamir,5,ممتاز وجميل ✔️ — الأفضل ✔️,ar,2025-02-12T02:15:27-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12301178993,Zaki moh,1,لا انصح بالتعامل معهم او التحويل معهم يلغون حوالتك وتقعد تجري وراهم 8 ايام عشان يرجعون فلوسك — لا انصح بالتعامل معهم او التحويل معهم يلغون حوالتك وتقعد تجري وراهم عشان يرجعوها لك وكل ما تكلمهم الموظف يقولك هذه سياسه البنك ما اقدر اعمل لك شي يحجزون فلوسك ٨ ايام عشان يرجعونها لك,ar,2025-02-11T23:49:51-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12299140837,ابو دقمة,5,Return the Dark mode — تغيير حلو ولكن المظهر الداكن ياليت يرجعون,ar,2025-02-11T10:35:16-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,12297606541,انسان هي,3,يحتاج الى بعض الاصلاحات — كثرت النوافذ والتقييم بعد كل عملية تحويل او اضافة اموال شي مزعج مرتين بالاسبوع تكفي ارجو حلها عند اختيار بعض الخيارات في النوافذ الخارجه من الاسفل لايمكن تحديده والسبب لا يمكن السحب والشكل الجديد هويه جديده جميله,ar,2025-02-11T02:36:31-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14201864534,ابو زايد المشوح,4,الإنماء و بس — كفو,ar,2026-06-19T09:16:33-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14197472183,Alhammedi,5,افضل مصرف بدون منازع — اتمنا الأزرق يتعلم منهم بس,ar,2026-06-18T07:04:58-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14194358085,liiduh,5,انماء اعمال — مره حلو وسهل الحمدلله صار فيه تطبيق للانماء اعمال🙏🏻💗,ar,2026-06-17T10:59:43-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14189116091,Khathmm,1,فاشل صراحة — صعوبة للتفويضات والدخول,ar,2026-06-16T04:25:22-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14182130326,osamam2,1,فاشل فاشل — للأسف افشل تطبيق بنك,ar,2026-06-14T08:20:20-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14154452237,Azoz00,3,العمليات المالية تحتاج تطوير — لو يتم تطوير اظهار العمليات المالية في لمحة مالية لتظهر التفاصيل أكثر وضوح مثل ماهو موجود في كشف حساب سيكون افضل 🌹,ar,2026-06-07T05:51:00-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14071963456,Ghada bak,5,التطبيق سهل — التطبيق سهل أعمالي,ar,2026-05-16T11:31:47-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,14059456593,بدر بو مازن,5,جده — خدمه رائعه,ar,2026-05-13T04:08:40-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13877366856,AuraMemoria,3,Trying to generate certificates crashes the app — Trying to generate certificates crashes the app,en,2026-03-22T21:04:11-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13839161589,ابو عبدالله ١٩٨٨,1,فشل بعد طول انتظار — انتظرنا تطبيق الاعمال طويلا ولكن للاسف جاء مخيب للامال واكاد اجزم واتحدى ان الي طوروا التطبيق اشتغلوا عليه ، اطالب الادارة التنفيذية بوجوب تجربة التطبيق هم والمطويرين بكل العمليات .,ar,2026-03-11T22:00:47-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13833713431,Yz.z1,2,الايصالات البنكية — ياليت يتم عمل تحديث ويكون فيه حل مشكلة ايصال الحوالة بشكل واضح وسلس,ar,2026-03-10T07:47:21-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13804256330,فايز الغازي,1,عدم قبول التوثيق بالجوال — عدم قبول التوثيق بالجوال,ar,2026-03-01T17:07:23-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13796797867,MOHAMMAD RMW,1,التطبيق لا يسجل دخول — لا يمكنني تسجيل الدخول والمصرف لا يتفاعل معي لحل المشكلة,ar,2026-02-27T17:23:33-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13782848494,sbasonbul,1,The worst ever — The worst app. The worst electronic service. The customer support is weak as well.,en,2026-02-23T20:52:44-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13749886015,عبدالرحمن١٢٣٣,1,"غير مفيد — غير مفيد ولا يعتبر اداه تساعد على خدمه اصحاب المنشآت لانجاز اعمالهم البنكية 
كثره التعليق عدم وضوح اليه الاجراءات 
لا تستطيع تحديد مستوى الصلاحيات 
احيانا لا يتعذر تسجيل الدخول رغم صحه بيانات الدخول",ar,2026-02-14T15:08:35-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13747586075,Esrü2218,1,التطبيق مو شغال — الامان حق التطبيق تبع تحديد المواقع مخلي التطبيق مو شغال معاي برا السعوديه ولا راضي يجيني اتصال صارلي يومين جالسه احاول اربط نقطه دفع بالحساب مو عارفه ولا من الويب سايت ولا من التطبيق,ar,2026-02-14T01:22:46-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13728140449,ابوفهد المري,2,اضافة ايقونة البحث عن المستفيد في قائمة التحويل — كنت اتمنى مع التحديث الأخير اضافة أيقونة البحث عن المستفيد أثناء عملية التحويل لكي يسهل الوصول للمستفيد في نفس اللحظة. الحين لما ابغى احول اجلس ادوار للمستفيد بين كلّ المضافين تاخذ وقت. فأضطر اني استخدم موقع البنك في قوقل. التطبيق لسى يبغى له اضافات كثيرة لكي يسهل العمل به اسوة بتطبيقات البنوك الاخرى. ارجوا معالجتها هذه الملاحظات. ولكم جزيل الشكر,ar,2026-02-08T12:37:23-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13707266169,The LEGAL / STh,4,كويس — كويس لكن مقدر انشئ بطائق مدى معلق,ar,2026-02-02T22:15:27-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13658013746,Saudiman1,5,iPad version — The app is great but we need one version for iPad like other banks,en,2026-01-20T22:21:08-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13623519628,MHijji,5,"Smoothness, friendly User Experience! — Amazing work, what a beginning of 2026!! 🔥",en,2026-01-11T19:02:11-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13622508236,HAWE7,5,احسن ماسوو — بصراحة من زمان ننتظر هالتطبيق ⭐️,ar,2026-01-11T12:39:11-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13608711728,Aalthaqel,5,Excellent app — Easy and Smooth,en,2026-01-08T02:37:52-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13604325490,amrabdeldayem,5,Easy onboarding account in seconds — Perfect app,en,2026-01-06T22:51:09-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13596493696,Shady Moner,5,Great app — Highly recommended it has great features and very smoothly,en,2026-01-04T22:00:09-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13596451006,Mohammed 95,5,رائع — تطبيق اكثر من رائع الله يعطيكم العافيه,ar,2026-01-04T21:40:09-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13596448439,0533444452,5,رائع جداً — تطبيق مميز وعالج كل التحديات الموجودة بالفروع,ar,2026-01-04T21:38:57-07:00,0,False
App Store,Alinma Business,6478849458,https://apps.apple.com/sa/app/id6478849458,13596422860,RehabDeem,5,اخبراً — سهل وسلس,ar,2026-01-04T21:27:18-07:00,0,False
